RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021
395209,7,"Washington, DC",Msa,DC,192179,192425,192802,193604,194717,195942,197467,199114,200762,202411,204022,205905,207566,209081,210703,212752,215098,217474,219880,222362,224778,227058,229354,231637,233718,235669,237793,240378,243349,246565,250046,253687,257127,260242,262965,265658,268014,270782,273691,277013,280290,283772,287388,290948,294583,298223,301635,304775,307694,311305,315380,320404,326095,332613,340080,347546,355064,361037,366250,371417,377361,383227,389383,396703,405265,413620,421276,427976,434565,440413,445071,449338,452995,456833,460751,464029,466491,467359,467625,467092,464808,461673,459214,457725,456454,455110,453931,453416,452159,449464,445910,442258,439360,435785,431899,427289,423125,418523,413198,407319,400575,394278,387697,381714,375488,370044,365381,361488,357079,352818,348803,345618,343669,342238,340795,338987,336970,335877,335856,337075,338878,339824,341132,342500,344259,344495,343482,341759,340339,339125,337702,336721,336352,337174,337539,337689,336754,336275,335036,333941,332363,331404,331494,331642,331940,332462,334061,335574,336664,337624,338693,339548,340260,341803,344285,347048,350008,352706,355254,357439,359654,361560,363449,365406,368316,371185,374121,375995,377829,379769,381453,382633,382443,381966,381604,381114,381155,381299,381767,382069,381861,382543,383322,383613,383332,382920,382716,382295,382225,382847,383599,384648,385494,385760,385925,386695,388060,388883,389279,389540,390614,391697,392966,394459,396543,399187,400589,401332,400850,401179,401561,402904,404260,406127,408028,409264,410165,411109,412654,414318,415952,417394,418528,419347,420086,421131,422098,423745,425439,427382,428661,429438,429734,429988,429909,430773,432063,434042,435832,437251,438256,439371,440697,442613,443684,445290,447935,452008,456695,461326,466182,470811,475317,480130,485930,492732,499912,506659,511688,515280,517730,520598
394856,8,"Miami, FL",Msa,FL,126205,126670,127086,127905,128579,129262,129978,130734,131535,132322,133177,134097,134980,135924,137059,138326,139789,141264,143000,144924,146940,148993,150746,152396,153868,155311,156667,158162,159736,161406,163174,165206,167110,168937,170537,172606,174651,176797,178969,181286,183689,185864,188010,190241,192669,195050,197383,199415,201759,203935,206435,208925,212185,215767,219673,223780,227911,231976,235727,239838,243763,248063,252712,257876,263695,269894,276805,283461,289873,295430,300325,304711,309101,312975,317381,322931,328371,333053,335809,337722,338752,339008,339546,339480,338955,338065,336150,333796,330805,327679,323962,319898,315473,311755,306989,302469,296105,290491,283584,277819,271503,266160,259852,252984,245610,238316,231688,225790,220339,215632,210672,206222,201421,197635,194178,191354,188741,186927,185529,184034,183137,182697,182800,182501,181762,180297,178860,177279,175916,173955,172369,170940,169607,168372,167270,166560,165576,164463,163328,162642,162276,162189,162308,162408,162814,162881,163339,163764,164586,165440,166356,167706,169406,171125,172606,174195,176380,178942,181723,184624,187385,189564,192053,194718,197853,200786,204384,207890,211295,213573,215672,216686,218194,219365,221283,222729,224254,225897,226947,228406,229593,231381,232466,233671,234619,235845,236853,238069,239659,241141,243085,244864,246823,248368,249574,250821,252175,254075,256060,257790,259090,260469,262099,263970,265448,266749,267581,268821,270058,271406,272607,274194,275652,277447,278526,280010,280922,282621,284440,286040,287752,289228,290959,292051,292907,293675,295590,297264,298922,299101,299648,300057,300340,300866,301175,301297,301225,301813,302573,303001,303752,305820,307771,309415,310443,311280,311925,313299,315627,318395,320948,324000,327338,330381,334246,337920,343660,349934,357363,364833,373014,381256
394856,8,"Fort Lauderdale, FL",Msa,FL,126205,126670,127086,127905,128579,129262,129978,130734,131535,132322,133177,134097,134980,135924,137059,138326,139789,141264,143000,144924,146940,148993,150746,152396,153868,155311,156667,158162,159736,161406,163174,165206,167110,168937,170537,172606,174651,176797,178969,181286,183689,185864,188010,190241,192669,195050,197383,199415,201759,203935,206435,208925,212185,215767,219673,223780,227911,231976,235727,239838,243763,248063,252712,257876,263695,269894,276805,283461,289873,295430,300325,304711,309101,312975,317381,322931,328371,333053,335809,337722,338752,339008,339546,339480,338955,338065,336150,333796,330805,327679,323962,319898,315473,311755,306989,302469,296105,290491,283584,277819,271503,266160,259852,252984,245610,238316,231688,225790,220339,215632,210672,206222,201421,197635,194178,191354,188741,186927,185529,184034,183137,182697,182800,182501,181762,180297,178860,177279,175916,173955,172369,170940,169607,168372,167270,166560,165576,164463,163328,162642,162276,162189,162308,162408,162814,162881,163339,163764,164586,165440,166356,167706,169406,171125,172606,174195,176380,178942,181723,184624,187385,189564,192053,194718,197853,200786,204384,207890,211295,213573,215672,216686,218194,219365,221283,222729,224254,225897,226947,228406,229593,231381,232466,233671,234619,235845,236853,238069,239659,241141,243085,244864,246823,248368,249574,250821,252175,254075,256060,257790,259090,260469,262099,263970,265448,266749,267581,268821,270058,271406,272607,274194,275652,277447,278526,280010,280922,282621,284440,286040,287752,289228,290959,292051,292907,293675,295590,297264,298922,299101,299648,300057,300340,300866,301175,301297,301225,301813,302573,303001,303752,305820,307771,309415,310443,311280,311925,313299,315627,318395,320948,324000,327338,330381,334246,337920,343660,349934,357363,364833,373014,381256
394347,9,"Atlanta, GA",Msa,GA,153251,153761,154286,155348,156386,157411,158378,159429,160492,161636,162645,163747,164742,165726,166566,167374,168209,168989,169752,170527,171310,172074,172775,173472,174134,174833,175428,176050,176555,177064,177466,177888,178319,178793,179202,179538,179883,180211,180612,180945,181267,181559,181826,182192,182542,182886,183157,183502,183762,184078,184371,184881,185335,185729,186073,186565,187087,187629,188026,188446,188917,189467,189985,190564,191260,192048,192702,193319,193927,194563,195172,195780,196403,196983,197453,197950,198462,199104,199823,200477,200969,201289,201494,201833,202089,202419,202776,203219,203644,203883,204036,203967,203592,202991,202085,201310,199952,198562,196876,195804,194845,193859,192562,191050,189440,187547,184965,181695,178429,175613,173266,170912,168709,166893,165631,164640,163543,162303,161221,160540,159717,159013,158416,158478,158510,158255,156817,154916,152399,150419,148354,146590,144708,143282,141744,140055,137776,135714,134115,133380,133143,133047,132742,131639,130905,130278,131008,131734,132729,133700,134727,135259,135136,135234,136049,137186,138582,140143,142021,143744,145640,147598,149589,151773,154051,156325,158263,160248,161892,163371,164502,165650,166701,167592,168575,169331,170100,170808,171664,172597,173502,174320,174980,175837,176973,178207,179029,179793,180600,181491,182440,183419,184615,185768,187134,188559,189812,190635,191197,191718,192235,193211,194429,196142,197376,198720,199757,200970,202186,203563,205005,206166,207745,209269,211082,212991,215072,217094,218531,219909,221236,222670,224177,225696,227388,229121,230754,232253,233374,234466,235617,236850,237858,238260,238748,239455,240429,241225,241986,243071,244236,245717,246781,247839,248370,249228,250591,252708,255406,258368,261477,264811,268137,272051,276019,280790,286192,292950,300292,307698,314735,322123
394404,10,"Boston, MA",Msa,MA,232389,233686,234944,237152,239348,241702,244786,248427,252309,256294,260223,264236,267663,270741,273793,277109,280324,283556,286902,290505,294044,298007,301765,305093,307463,309631,312002,314557,317103,319672,322492,325685,329315,334098,338649,342900,345944,349138,352523,356262,359745,362553,364194,365903,367934,370397,372920,375375,377897,380565,383335,386301,388992,391436,393923,396472,399803,403064,406293,408713,410915,414032,417078,420539,423281,424559,425291,425111,426389,427268,428049,427569,427056,425688,424770,424023,423278,422024,419183,416636,413371,410634,407525,405391,403997,403016,402338,401445,400526,399205,397692,396252,394803,392913,390839,388756,386787,384419,382273,380234,378589,376724,374527,372161,369342,366131,363141,360459,358539,356638,354244,352459,351519,351515,351393,351039,350596,350245,350368,351511,353021,354738,355927,357098,357749,358164,357829,357156,355162,353336,351652,351319,350851,349685,347880,346695,345659,345396,344283,343156,341290,339466,337773,336633,335626,335355,335791,336753,337761,338288,339106,339652,340125,341222,343046,345521,346796,349387,352509,356876,360105,362360,364318,366539,369627,372435,374694,376347,378150,379552,381192,383181,385198,386978,388106,388856,388988,388713,389062,390782,393833,396932,399070,399685,400737,401850,403981,405565,407061,408767,410345,411497,413591,415750,418393,420849,423775,426156,427096,427575,429333,431088,433952,435826,437817,439222,441299,444074,446699,449343,452191,453703,455689,457276,460513,462745,465468,468071,471589,474228,476713,478699,480273,481581,482384,483869,484927,486341,487696,488558,488194,487354,486785,487246,487381,488102,489474,490886,492158,493657,496295,498377,500973,502434,503510,503257,505058,510109,516700,523961,530616,537460,543018,549196,554449,560571,567813,577816,587711,595652,600658,605224
395057,11,"San Francisco, CA",Msa,CA,355055,356954,359602,366837,375968,384465,391902,398023,405309,412069,419305,426780,432836,438811,445492,453100,459129,462967,465944,468907,471265,472463,473283,472738,472071,472103,473662,477262,481226,486880,492599,498729,503739,507626,511288,514478,517838,521367,524937,528630,530576,532182,533953,537750,542216,547719,552721,558273,565345,573422,583604,592879,602492,611648,621258,630318,639833,649034,659348,669759,680599,692159,703310,715497,727340,738212,746474,754164,761705,769856,775450,779379,781794,785243,789265,791345,790657,789324,787541,786928,783919,780515,778669,778174,780044,777517,775243,771847,768650,764622,760772,757266,752974,745812,738633,728400,721042,714824,708756,701811,693085,684787,674955,664151,653012,643123,632590,624834,613497,606119,598804,592336,585900,582895,580601,575013,567537,566530,571468,579906,586275,589525,590070,590214,591527,590791,587238,584711,580775,577919,573243,568619,564817,560314,557726,554363,550090,544459,541965,537697,536027,532119,530506,529064,526739,526672,527034,529808,535054,543083,549778,557424,563860,573014,582948,593651,608333,621085,635902,648974,664557,676865,687506,694966,703318,712413,723602,737127,747225,757702,761400,766333,765908,765728,764696,766772,771233,777730,785734,794209,800720,809827,819721,829861,837176,844486,851337,861086,873105,884947,892250,900748,913607,925384,928083,929679,930508,933126,927461,923703,921542,927687,933105,940165,944884,950310,955159,959905,965119,970907,977995,984740,995825,1006245,1020240,1033475,1047601,1058182,1070983,1085548,1099729,1110892,1118311,1126768,1130476,1131862,1127640,1117981,1109893,1105976,1104608,1104106,1103541,1102989,1102442,1099884,1099630,1098181,1098446,1102143,1110779,1118409,1129164,1130466,1121014,1110947,1112126,1127834,1140227,1150942,1159376,1165555,1170305,1179583,1194732,1215387,1243702,1276449,1309799,1330429,1342569,1346995
394532,12,"Detroit, MI",Msa,MI,141912,142221,142774,143789,144953,146089,147392,148546,149521,150309,151310,152383,153429,154273,155031,155732,156504,157234,157928,158649,159419,160146,160747,161363,162069,162698,163179,163488,163772,164194,164508,164934,165251,165760,166213,166705,167184,167661,167903,168273,168700,169222,169532,169868,170317,170946,171507,172048,172580,172950,173403,173689,174159,174578,175059,175532,175969,176453,176817,177208,177615,177881,178120,178317,178688,178880,178957,179120,179433,179782,180016,180231,180462,180701,180751,180623,180349,180010,179566,178965,178267,177494,176691,175760,174602,173401,172100,171057,169840,168846,167707,166708,165201,163447,161724,160380,158972,157349,155197,152563,149643,146702,143557,139911,136686,134460,132482,129599,125391,121202,117534,115056,113225,111506,110323,108915,107688,105830,104273,102822,102215,101354,100864,100418,100598,101027,100788,100319,99398,98567,97413,96264,94973,94087,93388,92744,92108,91373,90903,90665,90700,90749,90679,90493,90265,90029,90439,90927,91880,92874,94225,95208,95815,96579,97392,98199,98909,100088,101628,103314,105083,106944,109029,111150,113243,115050,116674,118340,120085,121678,122954,124075,125126,126401,127408,127954,127976,128036,128428,129005,129757,130662,131692,132627,133304,133881,134270,134599,134646,134812,135144,135966,136893,137990,138729,140222,141616,143133,143981,144515,145207,146018,146875,147602,148580,149843,151301,152683,154226,155560,156221,156705,157270,158049,159043,160017,161585,163249,165025,166711,168094,169267,169962,170456,171190,171881,172795,173765,174854,175908,176546,177132,177977,178778,179299,179310,179436,179555,179868,180216,181189,182397,184405,185986,186306,185337,185008,186478,189144,192139,195092,198007,200279,202708,204923,207120,209946,213619,217432,220726,222949,225066
395025,13,"Riverside, CA",Msa,CA,144205,144947,145588,146890,148064,149285,150467,151867,153238,154710,156044,157383,158747,159857,161188,162502,164005,165465,167178,169180,171033,172685,174179,175829,177307,178584,179754,181063,182716,184939,187409,190467,193469,196406,199161,201660,204207,206191,208541,211392,214981,218579,222149,226076,229870,234043,238014,242155,245688,249783,254756,260431,266171,273133,281121,290920,298704,305946,311031,318246,323727,330498,335411,343215,348541,354471,359345,365782,372233,378066,382961,386847,390793,394529,398870,402430,405720,408563,410672,412433,413711,414570,414827,414454,413963,414266,413084,410965,406900,402739,398053,392121,385434,378624,372354,366487,360573,352278,340874,327836,315510,304173,291548,279322,267928,259825,251173,242215,233179,228286,224516,220614,215314,212190,209822,207478,204204,202345,202697,204462,206732,207391,208144,208833,210312,210648,210336,208672,208285,206888,207168,207138,207586,207000,206124,204831,204214,202649,201559,200283,199508,198709,198509,198260,198310,197555,197484,197855,198723,199950,201369,203872,206868,209097,211021,213211,216904,220367,224359,228390,233625,239006,244310,247995,253127,259457,266502,271718,276029,280389,283440,285122,286917,288619,289517,290083,290179,291569,292210,293150,293987,295181,296319,297978,299102,300629,301253,302735,304341,306077,307509,309274,311202,312806,314452,316035,318060,319409,320873,322480,323553,324786,325674,327151,328891,330445,332404,334781,337007,339750,340414,342407,343948,346867,348749,350704,353016,356525,359676,362459,365140,367341,369111,370162,371402,372175,372949,373237,374822,375965,377691,378670,379456,379842,380143,380713,380888,382428,383231,385488,386086,387666,389145,391526,392853,393768,396067,400693,406387,411982,417877,424250,430396,436857,444046,453405,465061,478204,493298,507132,518894,525941
394976,14,"Phoenix, AZ",Msa,AZ,142680,143056,143509,144400,145289,145963,146685,147371,148197,148906,149616,150315,151010,151694,152375,153039,153691,154328,154908,155506,156105,156784,157505,158130,158644,159096,159660,160257,160787,161443,162158,163086,163742,164420,164969,165682,166341,167070,167662,168360,169025,169798,170550,171413,172466,173486,174344,175035,175661,176550,177661,178990,180619,182326,184909,187857,190537,193340,196145,200040,204182,209629,214835,221055,227929,237365,247666,257542,267948,276499,284893,289111,290693,294709,299524,305075,306928,307622,306478,303910,300401,298954,296487,294378,291853,290520,289877,289707,289425,288112,285920,283057,279849,276853,272467,268057,263443,257741,251952,244613,239719,234525,228884,221426,214428,208986,201642,194266,187578,184347,181014,177570,173371,170244,167781,165722,163795,160998,160724,160812,161468,160327,159068,158700,157896,157151,154282,152244,149399,148070,146230,144464,142094,140276,139306,137750,136189,134391,133858,133679,133715,133908,134010,135329,136169,137459,138024,140643,144519,148720,152255,155581,159460,162988,166387,168378,171129,172978,175641,177249,179264,182087,185869,188914,191304,192944,193383,194913,196992,200128,200972,200560,200310,200538,200487,200539,200208,200527,201510,202827,203584,204254,206168,208109,209923,210661,212241,213629,215509,216510,217221,217796,219734,221506,222896,223876,224916,225887,226073,226710,227805,229562,231166,231970,232781,234143,235939,237286,238379,239516,241256,242229,243692,244991,246337,247134,248596,250886,253208,255027,256562,257887,259351,260844,262731,263936,264993,265974,267352,268642,270019,270886,271684,272473,273591,275466,277085,278760,280347,282390,284414,286488,289509,293621,296342,298081,300084,304499,309757,315044,320410,326553,333785,340102,348726,355524,367411,378839,391927,402226,410448,418170
395078,15,"Seattle, WA",Msa,WA,218120,219141,219981,221628,223265,224635,226117,227150,228065,228836,229778,231020,232378,233823,235257,236497,237330,238205,238955,240038,240751,241767,242575,243840,244758,245813,246717,247579,248194,248593,249103,249831,250499,251210,251815,252033,252757,253417,254897,256076,257693,259040,260349,261803,263126,264484,265352,266698,268344,270185,271823,273774,276320,279411,282119,284583,286857,289107,291571,294379,297599,300178,303412,307060,311460,316620,322168,328445,333533,338152,342501,346910,350196,354664,359124,364926,370108,375191,380073,384444,388081,391327,393243,394233,394609,396134,399389,403457,406201,407627,407858,408825,408990,407329,404356,401756,399728,397242,394418,390555,386402,381773,377997,373076,368243,363585,359632,355034,350968,346576,342463,336692,331920,327844,325680,323599,321936,320843,320549,320327,318405,316647,314759,315168,315586,314727,312105,308240,305003,300986,297467,294167,291899,290352,288015,285604,281129,278019,274640,272424,269669,267103,265019,263064,261753,259651,259060,258982,261045,263653,266627,268845,270871,273392,276573,279379,281423,284767,288851,293812,298072,301545,305199,308534,311820,314385,316605,319322,322711,325760,327244,328057,328446,330792,332094,333076,333053,334524,336613,339843,343702,346839,349810,351837,354968,357090,359464,362546,365787,368975,372177,375818,379415,384059,388829,393634,397157,400283,403401,405891,408370,410735,414801,419923,425497,431151,436077,441346,445833,450371,454816,458753,462296,466837,471129,476944,483583,491748,499403,504709,507610,508236,507289,506828,508217,509709,511042,511114,512025,511429,510905,508911,507842,506369,506203,507077,508235,509660,513108,518801,525832,531741,537729,542045,542058,541531,543207,551108,560307,570886,580060,586926,593933,601299,610365,620646,632662,650230,665870,679203,687486,695058
394865,16,"St. Paul, MN",Msa,MN,153863,154632,155218,156603,157900,159410,160997,163498,165752,168043,169600,171553,173312,174983,176760,178643,180367,182037,183805,185941,188201,190583,192692,194373,195698,196813,197925,198978,200576,202068,203742,205148,206694,208181,209708,211453,213152,214729,216226,217712,219306,220719,222219,223640,225182,226547,228034,229486,230870,232332,233736,235490,237212,239124,240768,242263,243710,244999,246052,247130,248632,250313,251598,253124,254719,256375,257508,258263,259176,260026,261113,261839,262310,262646,262896,263400,263707,264215,264191,263991,263265,262752,262099,261843,261707,261754,261428,260914,260162,259424,258270,257253,256033,255047,253475,251481,249064,246265,243704,241517,239918,238680,237015,234506,231524,228496,225864,223346,220881,218530,215830,213710,212575,212360,212334,212279,211823,211036,210099,209749,209706,210109,210939,211730,212257,211901,211045,209261,206831,204278,202179,199764,197679,195247,193885,192115,190469,188511,186720,185230,183834,182585,181244,179816,178824,178366,179069,179916,180875,181997,183268,184748,186217,188002,189836,191592,193472,194970,196594,198024,200503,202735,205093,206996,208895,210569,211958,213151,214788,216933,219853,222132,223504,223759,223582,222954,222171,221415,221179,221648,222354,224355,226350,228419,229158,229301,229521,229716,230276,230625,231460,232626,234460,236609,238599,240015,240386,240616,241090,242197,243156,244220,245333,246715,248092,249767,251744,253932,255758,256990,257813,258282,258973,259638,260974,262861,265264,267796,269981,271826,273058,273821,274426,275501,276731,278082,279256,280775,282336,283706,284172,284594,284998,285720,286156,286447,287227,288324,289715,291347,292737,294192,295391,296725,297525,298055,298871,301008,303997,307856,311591,315003,318443,321333,324565,326890,330769,335409,341133,345139,347884,349595
394865,16,"Minneapolis, MN",Msa,MN,153863,154632,155218,156603,157900,159410,160997,163498,165752,168043,169600,171553,173312,174983,176760,178643,180367,182037,183805,185941,188201,190583,192692,194373,195698,196813,197925,198978,200576,202068,203742,205148,206694,208181,209708,211453,213152,214729,216226,217712,219306,220719,222219,223640,225182,226547,228034,229486,230870,232332,233736,235490,237212,239124,240768,242263,243710,244999,246052,247130,248632,250313,251598,253124,254719,256375,257508,258263,259176,260026,261113,261839,262310,262646,262896,263400,263707,264215,264191,263991,263265,262752,262099,261843,261707,261754,261428,260914,260162,259424,258270,257253,256033,255047,253475,251481,249064,246265,243704,241517,239918,238680,237015,234506,231524,228496,225864,223346,220881,218530,215830,213710,212575,212360,212334,212279,211823,211036,210099,209749,209706,210109,210939,211730,212257,211901,211045,209261,206831,204278,202179,199764,197679,195247,193885,192115,190469,188511,186720,185230,183834,182585,181244,179816,178824,178366,179069,179916,180875,181997,183268,184748,186217,188002,189836,191592,193472,194970,196594,198024,200503,202735,205093,206996,208895,210569,211958,213151,214788,216933,219853,222132,223504,223759,223582,222954,222171,221415,221179,221648,222354,224355,226350,228419,229158,229301,229521,229716,230276,230625,231460,232626,234460,236609,238599,240015,240386,240616,241090,242197,243156,244220,245333,246715,248092,249767,251744,253932,255758,256990,257813,258282,258973,259638,260974,262861,265264,267796,269981,271826,273058,273821,274426,275501,276731,278082,279256,280775,282336,283706,284172,284594,284998,285720,286156,286447,287227,288324,289715,291347,292737,294192,295391,296725,297525,298055,298871,301008,303997,307856,311591,315003,318443,321333,324565,326890,330769,335409,341133,345139,347884,349595
395056,17,"San Diego, CA",Msa,CA,227696,228935,230277,233271,236141,239863,243722,247876,251523,254717,258080,260966,263495,266693,270921,276071,280264,283281,285466,287712,290383,293251,296115,298237,300451,302623,305610,309058,313352,317916,323429,329189,335112,341120,346520,352597,357521,362373,367440,372856,378912,383691,389782,394952,401710,407430,413278,414807,419785,427200,437743,446280,455110,470284,484156,497178,506389,516149,523625,530158,533964,537729,544407,552758,561024,563738,564757,565927,566983,567684,567756,567817,569623,569105,569523,568692,570467,569639,566704,562150,558404,555728,554563,552698,551380,549015,543056,537229,530874,526909,521459,518051,513052,508531,502287,498126,491679,483794,474818,468118,459805,451387,441137,431711,420258,410975,402418,397008,391965,389294,387907,382946,380090,373785,373067,369854,371297,371780,376013,379575,383136,384809,387030,391050,391631,391352,388399,386274,382832,378298,374809,373727,373036,372223,369465,368106,366442,365859,364032,360219,356464,353698,353012,351931,352888,353883,354987,354433,355162,357787,360394,362831,364876,368154,372033,379442,385971,392457,398448,405316,412136,420478,429138,437498,441617,444309,447261,450739,457099,464704,465650,463986,460124,460007,460361,457726,458104,458958,463536,465501,465964,466624,471538,475189,478960,479085,478226,478972,481414,486026,489634,494571,502431,505711,504981,504426,505847,509216,507716,510112,513102,519362,522609,525351,525450,528567,532568,537911,543068,546895,548398,549376,551802,557144,560594,564496,570568,577111,581309,581104,580524,581602,583672,586766,587950,590223,591155,590806,587056,584709,584348,587382,589011,590885,593156,595144,595715,596274,598296,600813,603764,607004,612651,616587,619506,619747,623325,630005,640109,651147,663227,673865,683301,691692,701945,716004,737036,761260,785146,799810,809545,814289
